age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
'\'(53-59.8]\'',management,married,tertiary,no,'\'(19037.3-26487.4]\'',no,no,unknown,'\'(16-19]\'',jun,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',management,married,tertiary,no,'\'(4137.1-11587.2]\'',no,no,cellular,'\'(16-19]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',entrepreneur,married,tertiary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(7-10]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',management,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(7-10]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',entrepreneur,married,primary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,no
'\'(25.8-32.6]\'',blue-collar,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(22-25]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(59.8-66.6]\'',blue-collar,married,unknown,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(347.8-435]\'','\'(2.5-5]\'',success,no
'\'(39.4-46.2]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(22-25]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(16-19]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(13-16]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,single,primary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(16-19]\'',may,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',may,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(347.8-435]\'','\'(-inf-2.5]\'',other,no
'\'(53-59.8]\'',unemployed,divorced,secondary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(-inf-4]\'',feb,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,married,tertiary,no,'\'(11587.2-19037.3]\'',no,no,telephone,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',retired,married,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',technician,married,tertiary,no,'\'(4137.1-11587.2]\'',no,no,cellular,'\'(16-19]\'',aug,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(-inf-4]\'',mar,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,divorced,primary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(7-10]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,divorced,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(-inf-4]\'',feb,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(-inf-2.5]\'',failure,no
'\'(53-59.8]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',no,yes,unknown,'\'(4-7]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',self-employed,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',jun,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(2.5-5]\'',other,yes
'\'(25.8-32.6]\'',technician,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(347.8-435]\'','\'(-inf-2.5]\'',other,no
'\'(32.6-39.4]\'',management,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,no
'\'(46.2-53]\'',technician,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(10-13]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(59.8-66.6]\'',services,married,tertiary,no,'\'(4137.1-11587.2]\'',yes,no,cellular,'\'(13-16]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(696.6-783.8]\'','\'(-inf-2.5]\'',other,yes
'\'(32.6-39.4]\'',management,divorced,tertiary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(16-19]\'',aug,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',services,divorced,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(347.8-435]\'','\'(2.5-5]\'',other,no
'\'(59.8-66.6]\'',retired,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',feb,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(2.5-5]\'',failure,yes
'\'(39.4-46.2]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',nov,'\'(910.3-1212.4]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(46.2-53]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(10-13]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',student,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',management,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(80.2-inf)\'',retired,married,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',oct,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(32.6-39.4]\'',management,divorced,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',services,married,primary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(7-10]\'',jun,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',self-employed,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(-inf-4]\'',aug,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(5-7.5]\'',failure,no
'\'(32.6-39.4]\'',admin.,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',oct,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(-inf-2.5]\'',failure,yes
'\'(59.8-66.6]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(-inf-25.8]\'',management,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',sep,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,yes
'\'(66.6-73.4]\'',retired,married,secondary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(7-10]\'',sep,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',student,married,secondary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(19-22]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',management,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,divorced,primary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(28-inf)\'',jul,'\'(608.2-910.3]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(25.8-32.6]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(19-22]\'',may,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(25-28]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',management,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(28-inf)\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(10-13]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(59.8-66.6]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(19-22]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,primary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',management,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,divorced,tertiary,no,'\'(11587.2-19037.3]\'',yes,yes,cellular,'\'(19-22]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(13-16]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',management,married,unknown,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(347.8-435]\'','\'(-inf-2.5]\'',success,yes
'\'(25.8-32.6]\'',management,married,tertiary,no,'\'(19037.3-26487.4]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(260.6-347.8]\'','\'(2.5-5]\'',failure,no
'\'(32.6-39.4]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,telephone,'\'(16-19]\'',jul,'\'(1212.4-1514.5]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(39.4-46.2]\'',unemployed,divorced,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(19-22]\'',nov,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(260.6-347.8]\'','\'(7.5-10]\'',failure,no
'\'(32.6-39.4]\'',self-employed,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(19-22]\'',may,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(19-22]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,divorced,secondary,no,'\'(-inf-4137.1]\'',no,yes,unknown,'\'(19-22]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',entrepreneur,married,primary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',apr,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(39.4-46.2]\'',unemployed,married,secondary,no,'\'(4137.1-11587.2]\'',yes,no,unknown,'\'(28-inf)\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(10-13]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(5-7.5]\'',failure,no
'\'(25.8-32.6]\'',blue-collar,single,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(19-22]\'',nov,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,divorced,secondary,no,'\'(4137.1-11587.2]\'',yes,no,unknown,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(25-28]\'',oct,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(2.5-5]\'',failure,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',jan,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',dec,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(-inf-2.5]\'',failure,no
'\'(46.2-53]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',management,divorced,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(15.7-20.6]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(59.8-66.6]\'',management,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',aug,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(10-13]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',nov,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(19-22]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(-inf-25.8]\'',unemployed,single,secondary,no,'\'(-inf-4137.1]\'',no,yes,unknown,'\'(-inf-4]\'',jul,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(73.4-80.2]\'',retired,married,primary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(7-10]\'',jul,'\'(910.3-1212.4]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(46.2-53]\'',technician,married,primary,no,'\'(4137.1-11587.2]\'',yes,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(-inf-25.8]\'',student,single,secondary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(7-10]\'',may,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(19-22]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',self-employed,divorced,secondary,no,'\'(-inf-4137.1]\'',no,yes,unknown,'\'(19-22]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',entrepreneur,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(7-10]\'',apr,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(5-7.5]\'',failure,no
'\'(46.2-53]\'',unknown,married,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',jun,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(53-59.8]\'',services,divorced,secondary,no,'\'(4137.1-11587.2]\'',no,no,cellular,'\'(19-22]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,no
'\'(46.2-53]\'',self-employed,divorced,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',student,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(13-16]\'',sep,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',success,no
'\'(46.2-53]\'',unemployed,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(5-7.5]\'',failure,no
'\'(25.8-32.6]\'',management,single,tertiary,no,'\'(-inf-4137.1]\'',yes,yes,unknown,'\'(10-13]\'',jun,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',apr,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(-inf-2.5]\'',other,no
'\'(46.2-53]\'',blue-collar,married,unknown,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(19-22]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',admin.,married,unknown,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(2.5-5]\'',failure,no
'\'(32.6-39.4]\'',unemployed,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',admin.,divorced,unknown,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(7-10]\'',may,'\'(910.3-1212.4]\'','\'(-inf-5.9]\'','\'(347.8-435]\'','\'(-inf-2.5]\'',failure,no
'\'(32.6-39.4]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(347.8-435]\'','\'(2.5-5]\'',other,no
'\'(32.6-39.4]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(16-19]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,married,unknown,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(-inf-2.5]\'',failure,no
